county,state,total_exp,medical_care_exp,edu_training_exp,exp_per_vet,county_pop,vet_pop,med_patients,state_va_fac,hs_grad_pct,clg_grad_pct,median_income,poverty_pct,unemployment_pct,severe_housing_problems_pct,smokers_pct,obesity_pct,inactive_pct,excess_alcohol_pct,diabetes_pct,food_insecure_pct,age_under18_pct,age_over65_pct,rural_pct
los alamos,nm,5968.064235884906,1108.6462358849064,478.684,4.5219793927859655,19369,1319.7902328803,197.0,21,98.06178522109985,67.56275177001953,111724.0,3.3,3.0,6.7109634551,9.6452925061,23.4,11.1,19.172997841,6.8,8.1,22.024885126,18.085600702,11.242339833
luna,nm,18608.49569964083,8654.58769964083,473.519,12.414515260591928,23709,1498.9305106991,629.0,21,71.31216430664062,13.056974411010742,39233.0,22.3,15.2,15.621562156,21.447028306,34.7,32.6,14.571732721,11.3,21.8,25.977476908,21.224007761,40.613668061
mckinley,nm,40541.72743303412,16002.627433034118,1254.673,13.959671710529564,71367,2904.2034994601,1102.0,21,78.2992057800293,11.548349380493164,35659.0,32.0,9.6,28.611181381,27.555392364,38.3,26.4,14.399489625,19.4,22.1,28.14325949,12.891112139,57.378447938
mora,nm,6548.23823288095,2064.61723288095,32.594,19.923360844391205,4521,328.67136644389996,196.0,21,91.49174404144287,17.57626724243164,40618.0,19.8,6.2,22.112211221,16.257586809,27.1,21.8,15.33217674,14.1,15.3,17.274939173,28.909533289,100.0
otero,nm,83467.23817081573,23303.070170815732,4245.595,10.559251936920631,67490,7904.6544839953,2514.0,21,86.8205509185791,18.874523162841797,46735.0,15.5,6.6,12.344113295,20.487342939,31.3,23.1,16.223393743,10.3,15.9,22.859682916,17.316639502,29.59386805
quay,nm,11411.17383920136,5448.62383920136,72.797,17.81741851323094,8253,640.4504575524,310.0,21,82.19087219238281,15.385891914367676,38389.0,22.0,7.1,7.4554294976,20.738075223,27.3,27.4,15.951252118,10.3,16.7,21.386162608,25.711862353,41.566198429
rio arriba,nm,25934.709973406425,9587.854973406425,324.455,10.60499396656671,38921,2445.518597669,751.0,21,86.57580280303955,18.461538314819336,47400.0,19.7,7.0,12.684824903,18.076246299,28.8,20.2,15.122689703,9.7,11.5,23.064669459,20.07656535,49.763951697
roosevelt,nm,11117.586184021857,3859.8491840218558,579.593,9.264338126655527,18500,1200.0410641354,324.0,21,81.00450706481934,21.874711990356445,46351.0,18.2,5.6,21.192982456,19.110518521,31.1,29.6,16.935665337,8.8,16.3,24.351351351,14.675675676,36.460747758
sandoval,nm,171303.15767844097,63365.61167844098,6084.51,14.242190379758982,146748,12027.866017146998,4882.0,21,90.85766220092773,30.973203659057617,71991.0,10.4,6.6,15.670354207,16.152300494,28.4,15.0,17.753221986,8.7,12.0,22.848692998,18.460217516,17.058246745
san juan,nm,63927.37403269495,24948.408032694944,2429.034,8.060015324209479,123958,7931.420904459001,2334.0,21,86.19045829772949,15.417325019836426,44261.0,21.5,8.0,17.511904762,23.482270505,34.6,22.6,14.916117515,13.5,16.1,26.023330483,15.648042079,33.663990649
san miguel,nm,29731.146249037127,11752.035249037126,586.2,14.994578883533345,27277,1982.7930133928,905.0,21,83.28008460998535,22.039657592773438,40804.0,20.9,7.3,20.289855072,16.925397875,31.3,24.3,15.479449754,13.6,18.1,17.450599406,22.608791289,46.895519341
santa fe,nm,105523.97618864932,37800.98155864932,1824.692,10.609023564876118,150358,9946.624733497001,3120.0,21,89.78731727600098,40.70193099975586,58898.0,12.5,6.2,16.828872668,14.242455299,16.1,12.7,18.043520145,6.1,10.7,17.554104205,25.343513481,25.160574322
sierra,nm,21003.868388901985,10217.068388901986,123.023,14.39160180432649,10791,1459.4531362442,828.0,21,88.51297283172607,22.059663772583008,36823.0,22.1,8.1,14.814814815,21.467205905,29.0,26.1,17.577811644,13.5,19.5,15.763135947,37.429339264,33.950617284
socorro,nm,13741.25998430845,6132.54198430845,388.564,11.89029984991617,16637,1155.669760877,433.0,21,82.96166610717773,22.00516128540039,39478.0,25.1,6.3,14.14893617,21.536268976,31.3,23.1,17.449602055,12.4,18.7,22.191500872,20.051692012,49.675361021
taos,nm,33029.98502053331,13943.64802053331,313.699,14.440576895226537,32723,2287.3037040127997,1044.0,21,91.10239696502686,32.28362274169922,43230.0,18.9,8.9,17.215390718,16.982189428,16.3,12.3,18.860712712,7.2,15.2,17.370045534,27.54637411,58.447946079
torrance,nm,19661.154445676275,9704.002445676273,313.763,15.202655372102488,15461,1293.2710743252999,576.0,21,85.49281215667725,15.5877103805542,47266.0,21.4,7.9,21.696428571,19.960369835,34.0,25.4,15.727044164,12.2,17.4,20.231550352,21.466916758,98.785326253
union,nm,5198.773777258709,3068.3537772587088,21.241,15.97782509139564,4059,325.3743076746,117.0,21,83.90572357177734,12.45791244506836,42676.0,19.0,4.2,4.5614035088,19.589065553,33.5,25.2,18.892257608,12.4,13.1,18.723823602,21.852673072,100.0
valencia,nm,92544.06153145817,44029.964531458165,2036.979,15.186836043881268,76688,6093.7025502915,2530.0,21,84.66449356079102,19.87000274658203,51564.0,15.5,6.9,16.546229387,18.443506483,34.1,25.0,16.494726601,11.4,13.8,23.320467348,18.228406009,16.731314239
albany,ny,139496.4998190165,81088.2630190165,5352.735,9.140599467414615,305506,15261.198164989999,4292.0,77,92.3567156791687,43.55233383178711,70629.0,11.3,4.4,15.429710867,16.586175241,27.8,19.7,22.051961881,9.7,10.2,18.253323994,17.43730074,9.6961249688
allegany,ny,43907.751729597294,22920.180729597294,767.179,13.006031713135666,46091,3375.9529961204003,1419.0,77,91.6973180770874,22.885040283203125,53371.0,15.1,5.0,13.986206897,22.315666353,36.6,27.8,20.207849035,11.3,12.8,20.12106485,19.645917858,78.739835737
bronx,ny,410153.96944435826,261758.9344043583,26412.213,13.625330133428834,1418207,30102.314250579,8992.0,77,73.42945098876953,20.311357498168945,44906.0,24.4,13.6,38.695481019,18.156678722,28.5,29.9,16.492501336,12.7,17.5,24.584775001,13.310186736,0.0028156649
